"Mod name","Registry name","Item ID","Display name"
"Minecraft","minecraft:cobbled_deepslate_stairs","minecraft:cobbled_deepslate_stairs","Cobbled Deepslate Stairs"
"Minecraft","minecraft:cobbled_deepslate_wall","minecraft:cobbled_deepslate_wall","Cobbled Deepslate Wall"
"Minecraft","minecraft:cobblestone","minecraft:cobblestone","Cobblestone"
"Minecraft","minecraft:cobblestone_slab","minecraft:cobblestone_slab","Cobblestone Slab"
"Minecraft","minecraft:cobblestone_stairs","minecraft:cobblestone_stairs","Cobblestone Stairs"
"Minecraft","minecraft:cobblestone_wall","minecraft:cobblestone_wall","Cobblestone Wall"
"Minecraft","minecraft:cobweb","minecraft:cobweb","Cobweb"
"Minecraft","minecraft:cocoa","minecraft:cocoa_beans","Cocoa Beans"
"Minecraft","minecraft:command_block","minecraft:command_block","Command Block"
"Minecraft","minecraft:comparator","minecraft:comparator","Redstone Comparator"
"Minecraft","minecraft:composter","minecraft:composter","Composter"
"Minecraft","minecraft:conduit","minecraft:conduit","Conduit"
"Minecraft","minecraft:copper_block","minecraft:copper_block","Block of Copper"
"Minecraft","minecraft:copper_ore","minecraft:copper_ore","Copper Ore"
"Minecraft","minecraft:cornflower","minecraft:cornflower","Cornflower"
"Minecraft","minecraft:cracked_deepslate_bricks","minecraft:cracked_deepslate_bricks","Cracked Deepslate Bricks"
"Minecraft","minecraft:cracked_deepslate_tiles","minecraft:cracked_deepslate_tiles","Cracked Deepslate Tiles"
"Minecraft","minecraft:cracked_nether_bricks","minecraft:cracked_nether_bricks","Cracked Nether Bricks"
"Minecraft","minecraft:cracked_polished_blackstone_bricks","minecraft:cracked_polished_blackstone_bricks","Cracked Polished Blackstone Bricks"
"Minecraft","minecraft:cracked_stone_bricks","minecraft:cracked_stone_bricks","Cracked Stone Bricks"
"Minecraft","minecraft:crafting_table","minecraft:crafting_table","Crafting Board"
"Minecraft","minecraft:creeper_head","minecraft:creeper_head","Creeper Head"
"Minecraft","minecraft:creeper_wall_head","minecraft:creeper_head","Creeper Head"
"Minecraft","minecraft:crimson_button","minecraft:crimson_button","Crimson Button"
"Minecraft","minecraft:crimson_door","minecraft:crimson_door","Crimson Door"
"Minecraft","minecraft:crimson_fence","minecraft:crimson_fence","Crimson Fence"
"Minecraft","minecraft:crimson_fence_gate","minecraft:crimson_fence_gate","Crimson Fence Gate"
"Minecraft","minecraft:crimson_fungus","minecraft:crimson_fungus","Crimson Fungus"
"Minecraft","minecraft:crimson_hyphae","minecraft:crimson_hyphae","Crimson Hyphae"
"Minecraft","minecraft:crimson_nylium","minecraft:crimson_nylium","Crimson Nylium"
"Minecraft","minecraft:crimson_planks","minecraft:crimson_planks","Crimson Planks"
"Minecraft","minecraft:crimson_pressure_plate","minecraft:crimson_pressure_plate","Crimson Pressure Plate"
"Minecraft","minecraft:crimson_roots","minecraft:crimson_roots","Crimson Roots"
"Minecraft","minecraft:crimson_sign","minecraft:crimson_sign","Crimson Sign"
"Minecraft","minecraft:crimson_slab","minecraft:crimson_slab","Crimson Slab"
"Minecraft","minecraft:crimson_stairs","minecraft:crimson_stairs","Crimson Stairs"
"Minecraft","minecraft:crimson_stem","minecraft:crimson_stem","Crimson Stem"
"Minecraft","minecraft:crimson_trapdoor","minecraft:crimson_trapdoor","Crimson Trapdoor"
"Minecraft","minecraft:crimson_wall_sign","minecraft:crimson_sign","Crimson Sign"
"Minecraft","minecraft:crying_obsidian","minecraft:crying_obsidian","Crying Obsidian"
"Minecraft","minecraft:cut_copper","minecraft:cut_copper","Cut Copper"
"Minecraft","minecraft:cut_copper_slab","minecraft:cut_copper_slab","Cut Copper Slab"
"Minecraft","minecraft:cut_copper_stairs","minecraft:cut_copper_stairs","Cut Copper Stairs"
"Minecraft","minecraft:cut_red_sandstone","minecraft:cut_red_sandstone","Cut Red Sandstone"
"Minecraft","minecraft:cut_red_sandstone_slab","minecraft:cut_red_sandstone_slab","Cut Red Sandstone Slab"
"Minecraft","minecraft:cut_sandstone","minecraft:cut_sandstone","Cut Sandstone"
"Minecraft","minecraft:cut_sandstone_slab","minecraft:cut_sandstone_slab","Cut Sandstone Slab"
"Minecraft","minecraft:cyan_banner","minecraft:cyan_banner","Cyan Banner"
"Minecraft","minecraft:cyan_bed","minecraft:cyan_bed","Cyan Bed"
"Minecraft","minecraft:cyan_candle","minecraft:cyan_candle","Cyan Candle"
"Minecraft","minecraft:cyan_candle_cake","","Cake with Cyan Candle"
"Minecraft","minecraft:cyan_carpet","minecraft:cyan_carpet","Cyan Carpet"
"Minecraft","minecraft:cyan_concrete","minecraft:cyan_concrete","Cyan Concrete"
"Minecraft","minecraft:cyan_concrete_powder","minecraft:cyan_concrete_powder","Cyan Concrete Powder"
"Minecraft","minecraft:cyan_glazed_terracotta","minecraft:cyan_glazed_terracotta","Cyan Glazed Terracotta"
"Minecraft","minecraft:cyan_shulker_box","minecraft:cyan_shulker_box","Cyan Shulker Box"
"Minecraft","minecraft:cyan_stained_glass","minecraft:cyan_stained_glass","Cyan Stained Glass"
"Minecraft","minecraft:cyan_stained_glass_pane","minecraft:cyan_stained_glass_pane","Cyan Stained Glass Pane"
"Minecraft","minecraft:cyan_terracotta","minecraft:cyan_terracotta","Cyan Terracotta"
"Minecraft","minecraft:cyan_wall_banner","minecraft:cyan_banner","Cyan Banner"
"Minecraft","minecraft:cyan_wool","minecraft:cyan_wool","Cyan Wool"
"Minecraft","minecraft:damaged_anvil","minecraft:damaged_anvil","Damaged Anvil"
"Minecraft","minecraft:dandelion","minecraft:dandelion","Dandelion"
"Minecraft","minecraft:dark_oak_button","minecraft:dark_oak_button","Dark Oak Button"
"Minecraft","minecraft:dark_oak_door","minecraft:dark_oak_door","Dark Oak Door"
"Minecraft","minecraft:dark_oak_fence","minecraft:dark_oak_fence","Dark Oak Fence"
"Minecraft","minecraft:dark_oak_fence_gate","minecraft:dark_oak_fence_gate","Dark Oak Fence Gate"
"Minecraft","minecraft:dark_oak_leaves","minecraft:dark_oak_leaves","Dark Oak Leaves"
"Minecraft","minecraft:dark_oak_log","minecraft:dark_oak_log","Dark Oak Log"
"Minecraft","minecraft:dark_oak_planks","minecraft:dark_oak_planks","Dark Oak Planks"
"Minecraft","minecraft:dark_oak_pressure_plate","minecraft:dark_oak_pressure_plate","Dark Oak Pressure Plate"
"Minecraft","minecraft:dark_oak_sapling","minecraft:dark_oak_sapling","Dark Oak Sapling"
"Minecraft","minecraft:dark_oak_sign","minecraft:dark_oak_sign","Dark Oak Sign"
"Minecraft","minecraft:dark_oak_slab","minecraft:dark_oak_slab","Dark Oak Slab"
"Minecraft","minecraft:dark_oak_stairs","minecraft:dark_oak_stairs","Dark Oak Stairs"
"Minecraft","minecraft:dark_oak_trapdoor","minecraft:dark_oak_trapdoor","Dark Oak Trapdoor"
"Minecraft","minecraft:dark_oak_wall_sign","minecraft:dark_oak_sign","Dark Oak Sign"
"Minecraft","minecraft:dark_oak_wood","minecraft:dark_oak_wood","Dark Oak Wood"
"Minecraft","minecraft:dark_prismarine","minecraft:dark_prismarine","Dark Prismarine"
"Minecraft","minecraft:dark_prismarine_slab","minecraft:dark_prismarine_slab","Dark Prismarine Slab"
"Minecraft","minecraft:dark_prismarine_stairs","minecraft:dark_prismarine_stairs","Dark Prismarine Stairs"
"Minecraft","minecraft:daylight_detector","minecraft:daylight_detector","Daylight Detector"
"Minecraft","minecraft:dead_brain_coral","minecraft:dead_brain_coral","Dead Brain Coral"
"Minecraft","minecraft:dead_brain_coral_block","minecraft:dead_brain_coral_block","Dead Brain Coral Block"
"Minecraft","minecraft:dead_brain_coral_fan","minecraft:dead_brain_coral_fan","Dead Brain Coral Fan"
"Minecraft","minecraft:dead_brain_coral_wall_fan","minecraft:dead_brain_coral_fan","Dead Brain Coral Fan"
"Minecraft","minecraft:dead_bubble_coral","minecraft:dead_bubble_coral","Dead Bubble Coral"
"Minecraft","minecraft:dead_bubble_coral_block","minecraft:dead_bubble_coral_block","Dead Bubble Coral Block"
"Minecraft","minecraft:dead_bubble_coral_fan","minecraft:dead_bubble_coral_fan","Dead Bubble Coral Fan"
"Minecraft","minecraft:dead_bubble_coral_wall_fan","minecraft:dead_bubble_coral_fan","Dead Bubble Coral Fan"
"Minecraft","minecraft:dead_bush","minecraft:dead_bush","Dead Bush"
"Minecraft","minecraft:dead_fire_coral","minecraft:dead_fire_coral","Dead Fire Coral"
"Minecraft","minecraft:dead_fire_coral_block","minecraft:dead_fire_coral_block","Dead Fire Coral Block"
"Minecraft","minecraft:dead_fire_coral_fan","minecraft:dead_fire_coral_fan","Dead Fire Coral Fan"
"Minecraft","minecraft:dead_fire_coral_wall_fan","minecraft:dead_fire_coral_fan","Dead Fire Coral Fan"
"Minecraft","minecraft:dead_horn_coral","minecraft:dead_horn_coral","Dead Horn Coral"
"Minecraft","minecraft:dead_horn_coral_block","minecraft:dead_horn_coral_block","Dead Horn Coral Block"
"Minecraft","minecraft:dead_horn_coral_fan","minecraft:dead_horn_coral_fan","Dead Horn Coral Fan"
"Minecraft","minecraft:dead_horn_coral_wall_fan","minecraft:dead_horn_coral_fan","Dead Horn Coral Fan"
"Minecraft","minecraft:dead_tube_coral","minecraft:dead_tube_coral","Dead Tube Coral"
"Minecraft","minecraft:dead_tube_coral_block","minecraft:dead_tube_coral_block","Dead Tube Coral Block"
"Minecraft","minecraft:dead_tube_coral_fan","minecraft:dead_tube_coral_fan","Dead Tube Coral Fan"
"Minecraft","minecraft:dead_tube_coral_wall_fan","minecraft:dead_tube_coral_fan","Dead Tube Coral Fan"
"Minecraft","minecraft:deepslate","minecraft:deepslate","Deepslate"
"Minecraft","minecraft:deepslate_brick_slab","minecraft:deepslate_brick_slab","Deepslate Brick Slab"
"Minecraft","minecraft:deepslate_brick_stairs","minecraft:deepslate_brick_stairs","Deepslate Brick Stairs"
"Minecraft","minecraft:deepslate_brick_wall","minecraft:deepslate_brick_wall","Deepslate Brick Wall"
"Minecraft","minecraft:deepslate_bricks","minecraft:deepslate_bricks","Deepslate Bricks"
"Minecraft","minecraft:deepslate_coal_ore","minecraft:deepslate_coal_ore","Deepslate Coal Ore"
"Minecraft","minecraft:deepslate_copper_ore","minecraft:deepslate_copper_ore","Deepslate Copper Ore"
"Minecraft","minecraft:deepslate_diamond_ore","minecraft:deepslate_diamond_ore","Deepslate Diamond Ore"
"Minecraft","minecraft:deepslate_emerald_ore","minecraft:deepslate_emerald_ore","Deepslate Emerald Ore"
"Minecraft","minecraft:deepslate_gold_ore","minecraft:deepslate_gold_ore","Deepslate Gold Ore"
"Minecraft","minecraft:deepslate_iron_ore","minecraft:deepslate_iron_ore","Deepslate Iron Ore"
"Minecraft","minecraft:deepslate_lapis_ore","minecraft:deepslate_lapis_ore","Deepslate Lapis Lazuli Ore"
"Minecraft","minecraft:deepslate_redstone_ore","minecraft:deepslate_redstone_ore","Deepslate Redstone Ore"
"Minecraft","minecraft:deepslate_tile_slab","minecraft:deepslate_tile_slab","Deepslate Tile Slab"
"Minecraft","minecraft:deepslate_tile_stairs","minecraft:deepslate_tile_stairs","Deepslate Tile Stairs"
"Minecraft","minecraft:deepslate_tile_wall","minecraft:deepslate_tile_wall","Deepslate Tile Wall"
"Minecraft","minecraft:deepslate_tiles","minecraft:deepslate_tiles","Deepslate Tiles"
"Minecraft","minecraft:detector_rail","minecraft:detector_rail","Detector Rail"
"Minecraft","minecraft:diamond_block","minecraft:diamond_block","Block of Diamond"
"Minecraft","minecraft:diamond_ore","minecraft:diamond_ore","Diamond Ore"
"Minecraft","minecraft:diorite","minecraft:diorite","Diorite"
"Minecraft","minecraft:diorite_slab","minecraft:diorite_slab","Diorite Slab"
"Minecraft","minecraft:diorite_stairs","minecraft:diorite_stairs","Diorite Stairs"
"Minecraft","minecraft:diorite_wall","minecraft:diorite_wall","Diorite Wall"
"Minecraft","minecraft:dirt","minecraft:dirt","Dirt"
"Minecraft","minecraft:dirt_path","minecraft:dirt_path","Dirt Path"
"Minecraft","minecraft:dispenser","minecraft:dispenser","Dispenser"
"Minecraft","minecraft:dragon_egg","minecraft:dragon_egg","Dragon Egg"
"Minecraft","minecraft:dragon_head","minecraft:dragon_head","Dragon Head"
"Minecraft","minecraft:dragon_wall_head","minecraft:dragon_head","Dragon Head"
"Minecraft","minecraft:dried_kelp_block","minecraft:dried_kelp_block","Dried Kelp Block"
"Minecraft","minecraft:dripstone_block","minecraft:dripstone_block","Dripstone Block"
"Minecraft","minecraft:dropper","minecraft:dropper","Dropper"
"Minecraft","minecraft:emerald_block","minecraft:emerald_block","Block of Emerald"
"Minecraft","minecraft:emerald_ore","minecraft:emerald_ore","Emerald Ore"
"Minecraft","minecraft:enchanting_table","minecraft:enchanting_table","Enchanting Table"
"Minecraft","minecraft:end_gateway","","End Gateway"
"Minecraft","minecraft:end_portal","","End Portal"
"Minecraft","minecraft:end_portal_frame","minecraft:end_portal_frame","End Portal Frame"
"Minecraft","minecraft:end_rod","minecraft:end_rod","End Rod"
"Minecraft","minecraft:end_stone","minecraft:end_stone","End Stone"
"Minecraft","minecraft:end_stone_brick_slab","minecraft:end_stone_brick_slab","End Stone Brick Slab"
"Minecraft","minecraft:end_stone_brick_stairs","minecraft:end_stone_brick_stairs","End Stone Brick Stairs"
"Minecraft","minecraft:end_stone_brick_wall","minecraft:end_stone_brick_wall","End Stone Brick Wall"
"Minecraft","minecraft:end_stone_bricks","minecraft:end_stone_bricks","End Stone Bricks"
"Minecraft","minecraft:ender_chest","minecraft:ender_chest","Ender Chest"
"Minecraft","minecraft:exposed_copper","minecraft:exposed_copper","Exposed Copper"
"Minecraft","minecraft:exposed_cut_copper","minecraft:exposed_cut_copper","Exposed Cut Copper"
"Minecraft","minecraft:exposed_cut_copper_slab","minecraft:exposed_cut_copper_slab","Exposed Cut Copper Slab"
"Minecraft","minecraft:exposed_cut_copper_stairs","minecraft:exposed_cut_copper_stairs","Exposed Cut Copper Stairs"
"Minecraft","minecraft:farmland","minecraft:farmland","Farmland"
"Minecraft","minecraft:fern","minecraft:fern","Fern"
"Minecraft","minecraft:fire","","Fire"
"Minecraft","minecraft:fire_coral","minecraft:fire_coral","Fire Coral"
"Minecraft","minecraft:fire_coral_block","minecraft:fire_coral_block","Fire Coral Block"
"Minecraft","minecraft:fire_coral_fan","minecraft:fire_coral_fan","Fire Coral Fan"
"Minecraft","minecraft:fire_coral_wall_fan","minecraft:fire_coral_fan","Fire Coral Fan"
"Minecraft","minecraft:fletching_table","minecraft:fletching_table","Fletching Table"
"Minecraft","minecraft:flower_pot","minecraft:flower_pot","Flower Pot"
"Minecraft","minecraft:flowering_azalea","minecraft:flowering_azalea","Flowering Azalea"
"Minecraft","minecraft:flowering_azalea_leaves","minecraft:flowering_azalea_leaves","Flowering Azalea Leaves"
"Minecraft","minecraft:frogspawn","minecraft:frogspawn","Frogspawn"
"Minecraft","minecraft:frosted_ice","","Frosted Ice"
"Minecraft","minecraft:furnace","minecraft:furnace","Furnace"
"Minecraft","minecraft:gilded_blackstone","minecraft:gilded_blackstone","Gilded Blackstone"
"Minecraft","minecraft:glass","minecraft:glass","Bordered Glass"
"Minecraft","minecraft:glass_pane","minecraft:glass_pane","Glass Pane"
"Minecraft","minecraft:glow_lichen","minecraft:glow_lichen","Glow Lichen"
"Minecraft","minecraft:glowstone","minecraft:glowstone","Glowstone"
"Minecraft","minecraft:gold_block","minecraft:gold_block","Block of Gold"
"Minecraft","minecraft:gold_ore","minecraft:gold_ore","Gold Ore"
"Minecraft","minecraft:granite","minecraft:granite","Granite"
"Minecraft","minecraft:granite_slab","minecraft:granite_slab","Granite Slab"
"Minecraft","minecraft:granite_stairs","minecraft:granite_stairs","Granite Stairs"
"Minecraft","minecraft:granite_wall","minecraft:granite_wall","Granite Wall"
"Minecraft","minecraft:grass","minecraft:grass","Grass"
"Minecraft","minecraft:grass_block","minecraft:grass_block","Grass Block"
"Minecraft","minecraft:gravel","minecraft:gravel","Gravel"
"Minecraft","minecraft:gray_banner","minecraft:gray_banner","Gray Banner"
"Minecraft","minecraft:gray_bed","minecraft:gray_bed","Gray Bed"
"Minecraft","minecraft:gray_candle","minecraft:gray_candle","Gray Candle"
"Minecraft","minecraft:gray_candle_cake","","Cake with Gray Candle"
"Minecraft","minecraft:gray_carpet","minecraft:gray_carpet","Gray Carpet"
"Minecraft","minecraft:gray_concrete","minecraft:gray_concrete","Gray Concrete"
"Minecraft","minecraft:gray_concrete_powder","minecraft:gray_concrete_powder","Gray Concrete Powder"
"Minecraft","minecraft:gray_glazed_terracotta","minecraft:gray_glazed_terracotta","Gray Glazed Terracotta"
"Minecraft","minecraft:gray_shulker_box","minecraft:gray_shulker_box","Gray Shulker Box"
"Minecraft","minecraft:gray_stained_glass","minecraft:gray_stained_glass","Gray Stained Glass"
"Minecraft","minecraft:gray_stained_glass_pane","minecraft:gray_stained_glass_pane","Gray Stained Glass Pane"
"Minecraft","minecraft:gray_terracotta","minecraft:gray_terracotta","Gray Terracotta"
"Minecraft","minecraft:gray_wall_banner","minecraft:gray_banner","Gray Banner"
"Minecraft","minecraft:gray_wool","minecraft:gray_wool","Gray Wool"
"Minecraft","minecraft:green_banner","minecraft:green_banner","Green Banner"
"Minecraft","minecraft:green_bed","minecraft:green_bed","Green Bed"
"Minecraft","minecraft:green_candle","minecraft:green_candle","Green Candle"
"Minecraft","minecraft:green_candle_cake","","Cake with Green Candle"
"Minecraft","minecraft:green_carpet","minecraft:green_carpet","Green Carpet"
"Minecraft","minecraft:green_concrete","minecraft:green_concrete","Green Concrete"
"Minecraft","minecraft:green_concrete_powder","minecraft:green_concrete_powder","Green Concrete Powder"
"Minecraft","minecraft:green_glazed_terracotta","minecraft:green_glazed_terracotta","Green Glazed Terracotta"
"Minecraft","minecraft:green_shulker_box","minecraft:green_shulker_box","Green Shulker Box"
"Minecraft","minecraft:green_stained_glass","minecraft:green_stained_glass","Green Stained Glass"
"Minecraft","minecraft:green_stained_glass_pane","minecraft:green_stained_glass_pane","Green Stained Glass Pane"
"Minecraft","minecraft:green_terracotta","minecraft:green_terracotta","Green Terracotta"
"Minecraft","minecraft:green_wall_banner","minecraft:green_banner","Green Banner"
"Minecraft","minecraft:green_wool","minecraft:green_wool","Green Wool"
"Minecraft","minecraft:grindstone","minecraft:grindstone","Grindstone"
"Minecraft","minecraft:hanging_roots","minecraft:hanging_roots","Hanging Roots"
"Minecraft","minecraft:hay_block","minecraft:hay_block","Hay Bale"
"Minecraft","minecraft:heavy_weighted_pressure_plate","minecraft:heavy_weighted_pressure_plate","Heavy Weighted Pressure Plate"
"Minecraft","minecraft:honey_block","minecraft:honey_block","Honey Block"
"Minecraft","minecraft:honeycomb_block","minecraft:honeycomb_block","Honeycomb Block"
"Minecraft","minecraft:hopper","minecraft:hopper","Hopper"
"Minecraft","minecraft:horn_coral","minecraft:horn_coral","Horn Coral"
"Minecraft","minecraft:horn_coral_block","minecraft:horn_coral_block","Horn Coral Block"
"Minecraft","minecraft:horn_coral_fan","minecraft:horn_coral_fan","Horn Coral Fan"
"Minecraft","minecraft:horn_coral_wall_fan","minecraft:horn_coral_fan","Horn Coral Fan"
"Minecraft","minecraft:ice","minecraft:ice","Ice"
"Minecraft","minecraft:infested_chiseled_stone_bricks","minecraft:infested_chiseled_stone_bricks","Infested Chiseled Stone Bricks"
"Minecraft","minecraft:infested_cobblestone","minecraft:infested_cobblestone","Infested Cobblestone"
"Minecraft","minecraft:infested_cracked_stone_bricks","minecraft:infested_cracked_stone_bricks","Infested Cracked Stone Bricks"
"Minecraft","minecraft:infested_deepslate","minecraft:infested_deepslate","Infested Deepslate"
"Minecraft","minecraft:infested_mossy_stone_bricks","minecraft:infested_mossy_stone_bricks","Infested Mossy Stone Bricks"
"Minecraft","minecraft:infested_stone","minecraft:infested_stone","Infested Stone"
"Minecraft","minecraft:infested_stone_bricks","minecraft:infested_stone_bricks","Infested Stone Bricks"
"Minecraft","minecraft:iron_bars","minecraft:iron_bars","Iron Bars"
"Minecraft","minecraft:iron_block","minecraft:iron_block","Block of Iron"
"Minecraft","minecraft:iron_door","minecraft:iron_door","Iron Door"
"Minecraft","minecraft:iron_ore","minecraft:iron_ore","Iron Ore"
"Minecraft","minecraft:iron_trapdoor","minecraft:iron_trapdoor","Iron Trapdoor"
"Minecraft","minecraft:jack_o_lantern","minecraft:jack_o_lantern","Jack o'Lantern"
"Minecraft","minecraft:jigsaw","minecraft:jigsaw","Jigsaw Block"
"Minecraft","minecraft:jukebox","minecraft:jukebox","Jukebox"
"Minecraft","minecraft:jungle_button","minecraft:jungle_button","Jungle Button"
"Minecraft","minecraft:jungle_door","minecraft:jungle_door","Jungle Door"
"Minecraft","minecraft:jungle_fence","minecraft:jungle_fence","Jungle Fence"
"Minecraft","minecraft:jungle_fence_gate","minecraft:jungle_fence_gate","Jungle Fence Gate"
"Minecraft","minecraft:jungle_leaves","minecraft:jungle_leaves","Jungle Leaves"
"Minecraft","minecraft:jungle_log","minecraft:jungle_log","Jungle Log"
"Minecraft","minecraft:jungle_planks","minecraft:jungle_planks","Jungle Planks"
"Minecraft","minecraft:jungle_pressure_plate","minecraft:jungle_pressure_plate","Jungle Pressure Plate"
"Minecraft","minecraft:jungle_sapling","minecraft:jungle_sapling","Jungle Sapling"
"Minecraft","minecraft:jungle_sign","minecraft:jungle_sign","Jungle Sign"
"Minecraft","minecraft:jungle_slab","minecraft:jungle_slab","Jungle Slab"
"Minecraft","minecraft:jungle_stairs","minecraft:jungle_stairs","Jungle Stairs"
"Minecraft","minecraft:jungle_trapdoor","minecraft:jungle_trapdoor","Jungle Trapdoor"
"Minecraft","minecraft:jungle_wall_sign","minecraft:jungle_sign","Jungle Sign"
"Minecraft","minecraft:jungle_wood","minecraft:jungle_wood","Jungle Wood"
"Minecraft","minecraft:kelp","minecraft:kelp","Kelp"
"Minecraft","minecraft:kelp_plant","","Kelp Plant"
"Minecraft","minecraft:ladder","minecraft:ladder","Oak Ladder"
"Minecraft","minecraft:lantern","minecraft:lantern","Lantern"
"Minecraft","minecraft:lapis_block","minecraft:lapis_block","Block of Lapis Lazuli"
"Minecraft","minecraft:lapis_ore","minecraft:lapis_ore","Lapis Lazuli Ore"
"Minecraft","minecraft:large_amethyst_bud","minecraft:large_amethyst_bud","Large Amethyst Bud"
"Minecraft","minecraft:large_fern","minecraft:large_fern","Large Fern"
"Minecraft","minecraft:lava","","Lava"
"Minecraft","minecraft:lava_cauldron","minecraft:cauldron","Cauldron"
"Minecraft","minecraft:lectern","minecraft:lectern","Lectern"
"Minecraft","minecraft:lever","minecraft:lever","Lever"
"Minecraft","minecraft:light","minecraft:light","Light"
"Minecraft","minecraft:light_blue_banner","minecraft:light_blue_banner","Light Blue Banner"
"Minecraft","minecraft:light_blue_bed","minecraft:light_blue_bed","Light Blue Bed"
"Minecraft","minecraft:light_blue_candle","minecraft:light_blue_candle","Light Blue Candle"
"Minecraft","minecraft:light_blue_candle_cake","","Cake with Light Blue Candle"
"Minecraft","minecraft:light_blue_carpet","minecraft:light_blue_carpet","Light Blue Carpet"
"Minecraft","minecraft:light_blue_concrete","minecraft:light_blue_concrete","Light Blue Concrete"
"Minecraft","minecraft:light_blue_concrete_powder","minecraft:light_blue_concrete_powder","Light Blue Concrete Powder"
"Minecraft","minecraft:light_blue_glazed_terracotta","minecraft:light_blue_glazed_terracotta","Light Blue Glazed Terracotta"
"Minecraft","minecraft:light_blue_shulker_box","minecraft:light_blue_shulker_box","Light Blue Shulker Box"
"Minecraft","minecraft:light_blue_stained_glass","minecraft:light_blue_stained_glass","Light Blue Stained Glass"
"Minecraft","minecraft:light_blue_stained_glass_pane","minecraft:light_blue_stained_glass_pane","Light Blue Stained Glass Pane"
"Minecraft","minecraft:light_blue_terracotta","minecraft:light_blue_terracotta","Light Blue Terracotta"
"Minecraft","minecraft:light_blue_wall_banner","minecraft:light_blue_banner","Light Blue Banner"
"Minecraft","minecraft:light_blue_wool","minecraft:light_blue_wool","Light Blue Wool"
"Minecraft","minecraft:light_gray_banner","minecraft:light_gray_banner","Light Gray Banner"
"Minecraft","minecraft:light_gray_bed","minecraft:light_gray_bed","Light Gray Bed"
"Minecraft","minecraft:light_gray_candle","minecraft:light_gray_candle","Light Gray Candle"
"Minecraft","minecraft:light_gray_candle_cake","","Cake with Light Gray Candle"
"Minecraft","minecraft:light_gray_carpet","minecraft:light_gray_carpet","Light Gray Carpet"
"Minecraft","minecraft:light_gray_concrete","minecraft:light_gray_concrete","Light Gray Concrete"
"Minecraft","minecraft:light_gray_concrete_powder","minecraft:light_gray_concrete_powder","Light Gray Concrete Powder"
"Minecraft","minecraft:light_gray_glazed_terracotta","minecraft:light_gray_glazed_terracotta","Light Gray Glazed Terracotta"
"Minecraft","minecraft:light_gray_shulker_box","minecraft:light_gray_shulker_box","Light Gray Shulker Box"
"Minecraft","minecraft:light_gray_stained_glass","minecraft:light_gray_stained_glass","Light Gray Stained Glass"
"Minecraft","minecraft:light_gray_stained_glass_pane","minecraft:light_gray_stained_glass_pane","Light Gray Stained Glass Pane"
"Minecraft","minecraft:light_gray_terracotta","minecraft:light_gray_terracotta","Light Gray Terracotta"
"Minecraft","minecraft:light_gray_wall_banner","minecraft:light_gray_banner","Light Gray Banner"
"Minecraft","minecraft:light_gray_wool","minecraft:light_gray_wool","Light Gray Wool"
"Minecraft","minecraft:light_weighted_pressure_plate","minecraft:light_weighted_pressure_plate","Light Weighted Pressure Plate"
"Minecraft","minecraft:lightning_rod","minecraft:lightning_rod","Lightning Rod"
"Minecraft","minecraft:lilac","minecraft:lilac","Lilac"
"Minecraft","minecraft:lily_of_the_valley","minecraft:lily_of_the_valley","Lily of the Valley"
"Minecraft","minecraft:lily_pad","minecraft:lily_pad","Lily Pad"
"Minecraft","minecraft:lime_banner","minecraft:lime_banner","Lime Banner"
"Minecraft","minecraft:lime_bed","minecraft:lime_bed","Lime Bed"
"Minecraft","minecraft:lime_candle","minecraft:lime_candle","Lime Candle"
"Minecraft","minecraft:lime_candle_cake","","Cake with Lime Candle"
"Minecraft","minecraft:lime_carpet","minecraft:lime_carpet","Lime Carpet"
"Minecraft","minecraft:lime_concrete","minecraft:lime_concrete","Lime Concrete"
"Minecraft","minecraft:lime_concrete_powder","minecraft:lime_concrete_powder","Lime Concrete Powder"
"Minecraft","minecraft:lime_glazed_terracotta","minecraft:lime_glazed_terracotta","Lime Glazed Terracotta"
"Minecraft","minecraft:lime_shulker_box","minecraft:lime_shulker_box","Lime Shulker Box"
"Minecraft","minecraft:lime_stained_glass","minecraft:lime_stained_glass","Lime Stained Glass"
"Minecraft","minecraft:lime_stained_glass_pane","minecraft:lime_stained_glass_pane","Lime Stained Glass Pane"
"Minecraft","minecraft:lime_terracotta","minecraft:lime_terracotta","Lime Terracotta"
"Minecraft","minecraft:lime_wall_banner","minecraft:lime_banner","Lime Banner"
"Minecraft","minecraft:lime_wool","minecraft:lime_wool","Lime Wool"
"Minecraft","minecraft:lodestone","minecraft:lodestone","Lodestone"
"Minecraft","minecraft:loom","minecraft:loom","Loom"
"Minecraft","minecraft:magenta_banner","minecraft:magenta_banner","Magenta Banner"
"Minecraft","minecraft:magenta_bed","minecraft:magenta_bed","Magenta Bed"
"Minecraft","minecraft:magenta_candle","minecraft:magenta_candle","Magenta Candle"
"Minecraft","minecraft:magenta_candle_cake","","Cake with Magenta Candle"
"Minecraft","minecraft:magenta_carpet","minecraft:magenta_carpet","Magenta Carpet"
"Minecraft","minecraft:magenta_concrete","minecraft:magenta_concrete","Magenta Concrete"
"Minecraft","minecraft:magenta_concrete_powder","minecraft:magenta_concrete_powder","Magenta Concrete Powder"
"Minecraft","minecraft:magenta_glazed_terracotta","minecraft:magenta_glazed_terracotta","Magenta Glazed Terracotta"
