"Mod name","Registry name","Item ID","Display name","Tags"
"Kaisa's Endless Adventure's core","kaisascore:excavator_head_orange_sand_cast",1776,"Excavator Head Orange Sand Cast","kaisascore:casts/single_use/excavator_head"
"Kaisa's Endless Adventure's core","kaisascore:excavator_head_red_sand_cast",1726,"Excavator Head Red Sand Cast","kaisascore:casts/single_use/excavator_head"
"Kaisa's Endless Adventure's core","kaisascore:excavator_head_sand_cast",1701,"Excavator Head Sand Cast","kaisascore:casts/single_use/excavator_head"
"Kaisa's Endless Adventure's core","kaisascore:excavator_head_white_sand_cast",1751,"Excavator Head White Sand Cast","kaisascore:casts/single_use/excavator_head"
"Kaisa's Endless Adventure's core","kaisascore:flint_axe",1627,"Flint Axe",""
"Kaisa's Endless Adventure's core","kaisascore:flint_pick",1615,"Flint Pick",""
"Kaisa's Endless Adventure's core","kaisascore:gear_black_sand_cast",1819,"Gear Black Sand Cast","kaisascore:casts/single_use/gear"
"Kaisa's Endless Adventure's core","kaisascore:gear_gold_cast",1844,"Gear Gold Cast","kaisascore:casts/multi_use/gear"
"Kaisa's Endless Adventure's core","kaisascore:gear_orange_sand_cast",1794,"Gear Orange Sand Cast","kaisascore:casts/single_use/gear"
"Kaisa's Endless Adventure's core","kaisascore:gear_red_sand_cast",1744,"Gear Red Sand Cast","kaisascore:casts/single_use/gear"
"Kaisa's Endless Adventure's core","kaisascore:gear_sand_cast",1719,"Gear Sand Cast","kaisascore:casts/single_use/gear"
"Kaisa's Endless Adventure's core","kaisascore:gear_white_sand_cast",1769,"Gear White Sand Cast","kaisascore:casts/single_use/gear"
"Kaisa's Endless Adventure's core","kaisascore:halberd_head_black_sand_cast",1816,"Halberd Head Black Sand Cast","kaisascore:casts/single_use/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:halberd_head_gold_cast",1841,"Halberd Head Gold Cast","kaisascore:casts/multi_use/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:halberd_head_orange_sand_cast",1791,"Halberd Head Orange Sand Cast","kaisascore:casts/single_use/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:halberd_head_red_sand_cast",1741,"Halberd Head Red Sand Cast","kaisascore:casts/single_use/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:halberd_head_sand_cast",1716,"Halberd Head Sand Cast","kaisascore:casts/single_use/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:halberd_head_white_sand_cast",1766,"Halberd Head White Sand Cast","kaisascore:casts/single_use/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:hammer_head_black_sand_cast",1800,"Hammer Head Black Sand Cast","kaisascore:casts/single_use/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:hammer_head_gold_cast",1825,"Hammer Head Gold Cast","kaisascore:casts/multi_use/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:hammer_head_orange_sand_cast",1775,"Hammer Head Orange Sand Cast","kaisascore:casts/single_use/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:hammer_head_red_sand_cast",1725,"Hammer Head Red Sand Cast","kaisascore:casts/single_use/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:hammer_head_sand_cast",1700,"Hammer Head Sand Cast","kaisascore:casts/single_use/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:hammer_head_white_sand_cast",1750,"Hammer Head White Sand Cast","kaisascore:casts/single_use/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:hoe_head_black_sand_cast",1799,"Hoe Head Black Sand Cast","kaisascore:casts/single_use/hoe_head"
"Kaisa's Endless Adventure's core","kaisascore:hoe_head_gold_cast",1824,"Hoe Head Gold Cast","kaisascore:casts/multi_use/hoe_head"
"Kaisa's Endless Adventure's core","kaisascore:hoe_head_orange_sand_cast",1774,"Hoe Head Orange Sand Cast","kaisascore:casts/single_use/hoe_head"
"Kaisa's Endless Adventure's core","kaisascore:hoe_head_red_sand_cast",1724,"Hoe Head Red Sand Cast","kaisascore:casts/single_use/hoe_head"
"Kaisa's Endless Adventure's core","kaisascore:hoe_head_sand_cast",1699,"Hoe Head Sand Cast","kaisascore:casts/single_use/hoe_head"
"Kaisa's Endless Adventure's core","kaisascore:hoe_head_white_sand_cast",1749,"Hoe Head White Sand Cast","kaisascore:casts/single_use/hoe_head"
"Kaisa's Endless Adventure's core","kaisascore:ingot_black_sand_cast",1817,"Ingot Black Sand Cast","kaisascore:casts/single_use/ingot"
"Kaisa's Endless Adventure's core","kaisascore:ingot_gold_cast",1842,"Ingot Gold Cast","kaisascore:casts/multi_use/ingot"
"Kaisa's Endless Adventure's core","kaisascore:ingot_orange_sand_cast",1792,"Ingot Orange Sand Cast","kaisascore:casts/single_use/ingot"
"Kaisa's Endless Adventure's core","kaisascore:ingot_red_sand_cast",1742,"Ingot Red Sand Cast","kaisascore:casts/single_use/ingot"
"Kaisa's Endless Adventure's core","kaisascore:ingot_sand_cast",1717,"Ingot Sand Cast","kaisascore:casts/single_use/ingot"
"Kaisa's Endless Adventure's core","kaisascore:ingot_white_sand_cast",1767,"Ingot White Sand Cast","kaisascore:casts/single_use/ingot"
"Kaisa's Endless Adventure's core","kaisascore:iron_axe",1633,"Iron Axe","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_axe_head",1951,"Iron Axe Head","kaisascore:parts, kaisascore:parts/axe_head, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_battle_axe_head",1968,"Iron Battle Axe Head","kaisascore:parts/battle_axe_head, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_blade",1958,"Iron Blade","kaisascore:parts/blade, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_bow_grip",1956,"Iron Bow Grip","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/bow_grip"
"Kaisa's Endless Adventure's core","kaisascore:iron_curved_blade",1966,"Iron Curved Blade","kaisascore:parts/curved_blade, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_excavator",1677,"Iron Excavator","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_excavator_head",1955,"Iron Excavator Head","kaisascore:parts/excavator_head, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_halberd_head",1970,"Iron Halberd Head","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:iron_hammer_head",1954,"Iron Hammer Head","kaisascore:parts/hammer_head, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_hoe",1655,"Iron Hoe","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_hoe_head",1953,"Iron Hoe Head","kaisascore:parts, kaisascore:parts/hoe_head, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_long_blade",1959,"Iron Long Blade","kaisascore:parts, kaisascore:parts/long_blade, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_pickaxe",1621,"Iron Pickaxe","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_pickaxe_head",1950,"Iron Pickaxe Head","kaisascore:parts/pickaxe_head, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_rapier_hilt",1962,"Iron Rapier Hilt","kaisascore:parts/rapier_hilt, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_sai_prongs",1965,"Iron Sai Prongs","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/sai_prongs"
"Kaisa's Endless Adventure's core","kaisascore:iron_scythe_head",1969,"Iron Scythe Head","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/scythe_head"
"Kaisa's Endless Adventure's core","kaisascore:iron_short_blade",1957,"Iron Short Blade","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/short_blade"
"Kaisa's Endless Adventure's core","kaisascore:iron_short_single_edged_blade",1963,"Iron Short Single Edged Blade","kaisascore:parts/short_single_edged_blade, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_shovel",1644,"Iron Shovel","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_shovel_head",1952,"Iron Shovel Head","kaisascore:parts/shovel_head, kaisascore:parts, kaisascore:parts/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_single_edged_blade",1964,"Iron Single Edged Blade","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/single_edged_blade"
"Kaisa's Endless Adventure's core","kaisascore:iron_sledgehammer",1666,"Iron Sledgehammer","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_sword",1688,"Iron Sword","forge:tools/iron"
"Kaisa's Endless Adventure's core","kaisascore:iron_thin_blade",1961,"Iron Thin Blade","kaisascore:parts/iron, kaisascore:parts, kaisascore:parts/thin_blade"
"Kaisa's Endless Adventure's core","kaisascore:iron_very_long_blade",1960,"Iron Very Long Blade","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/very_long_blade"
"Kaisa's Endless Adventure's core","kaisascore:iron_warhammer_head",1967,"Iron Warhammer Head","kaisascore:parts, kaisascore:parts/iron, kaisascore:parts/warhammer_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_axe",1630,"Lead Axe","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_axe_head",1888,"Lead Axe Head","kaisascore:parts, kaisascore:parts/axe_head, kaisascore:parts/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_battle_axe_head",1905,"Lead Battle Axe Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/battle_axe_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_blade",1895,"Lead Blade","kaisascore:parts/blade, kaisascore:parts, kaisascore:parts/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_bow_grip",1893,"Lead Bow Grip","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/bow_grip"
"Kaisa's Endless Adventure's core","kaisascore:lead_curved_blade",1903,"Lead Curved Blade","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/curved_blade"
"Kaisa's Endless Adventure's core","kaisascore:lead_excavator",1674,"Lead Excavator","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_excavator_head",1892,"Lead Excavator Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/excavator_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_halberd_head",1907,"Lead Halberd Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_hammer_head",1891,"Lead Hammer Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/hammer_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_hoe",1652,"Lead Hoe","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_hoe_head",1890,"Lead Hoe Head","kaisascore:parts, kaisascore:parts/hoe_head, kaisascore:parts/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_long_blade",1896,"Lead Long Blade","kaisascore:parts, kaisascore:parts/long_blade, kaisascore:parts/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_pickaxe",1618,"Lead Pickaxe","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_pickaxe_head",1887,"Lead Pickaxe Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_rapier_hilt",1899,"Lead Rapier Hilt","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/rapier_hilt"
"Kaisa's Endless Adventure's core","kaisascore:lead_sai_prongs",1902,"Lead Sai Prongs","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/sai_prongs"
"Kaisa's Endless Adventure's core","kaisascore:lead_scythe_head",1906,"Lead Scythe Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/scythe_head"
"Kaisa's Endless Adventure's core","kaisascore:lead_short_blade",1894,"Lead Short Blade","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/short_blade"
"Kaisa's Endless Adventure's core","kaisascore:lead_short_single_edged_blade",1900,"Lead Short Single Edged Blade","kaisascore:parts/short_single_edged_blade, kaisascore:parts, kaisascore:parts/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_shovel",1641,"Lead Shovel","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_shovel_head",1889,"Lead Shovel Head","kaisascore:parts/shovel_head, kaisascore:parts, kaisascore:parts/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_single_edged_blade",1901,"Lead Single Edged Blade","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/single_edged_blade"
"Kaisa's Endless Adventure's core","kaisascore:lead_sledgehammer",1663,"Lead Sledgehammer","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_sword",1685,"Lead Sword","forge:tools/lead"
"Kaisa's Endless Adventure's core","kaisascore:lead_thin_blade",1898,"Lead Thin Blade","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/thin_blade"
"Kaisa's Endless Adventure's core","kaisascore:lead_very_long_blade",1897,"Lead Very Long Blade","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/very_long_blade"
"Kaisa's Endless Adventure's core","kaisascore:lead_warhammer_head",1904,"Lead Warhammer Head","kaisascore:parts/lead, kaisascore:parts, kaisascore:parts/warhammer_head"
"Kaisa's Endless Adventure's core","kaisascore:liquified_coal_bucket",2076,"Liquified Coal Bucket",""
"Kaisa's Endless Adventure's core","kaisascore:long_blade_black_sand_cast",1805,"Long Blade Black Sand Cast","kaisascore:casts/single_use/long_blade"
"Kaisa's Endless Adventure's core","kaisascore:long_blade_gold_cast",1830,"Long Blade Gold Cast","kaisascore:casts/multi_use/long_blade"
"Kaisa's Endless Adventure's core","kaisascore:long_blade_orange_sand_cast",1780,"Long Blade Orange Sand Cast","kaisascore:casts/single_use/long_blade"
"Kaisa's Endless Adventure's core","kaisascore:long_blade_red_sand_cast",1730,"Long Blade Red Sand Cast","kaisascore:casts/single_use/long_blade"
"Kaisa's Endless Adventure's core","kaisascore:long_blade_sand_cast",1705,"Long Blade Sand Cast","kaisascore:casts/single_use/long_blade"
"Kaisa's Endless Adventure's core","kaisascore:long_blade_white_sand_cast",1755,"Long Blade White Sand Cast","kaisascore:casts/single_use/long_blade"
"Kaisa's Endless Adventure's core","kaisascore:long_stick",1694,"item.kaisascore.long_stick",""
"Kaisa's Endless Adventure's core","kaisascore:marble",2078,"Marble",""
"Kaisa's Endless Adventure's core","kaisascore:marble_bricks",2080,"Marble Bricks",""
"Kaisa's Endless Adventure's core","kaisascore:marble_pillar",2081,"Marble Pillar",""
"Kaisa's Endless Adventure's core","kaisascore:molten_titanium_bucket",2077,"Molten Titanium Bucket",""
"Kaisa's Endless Adventure's core","kaisascore:nether_pyrite_ore",2096,"Nether Pyrite Ore",""
"Kaisa's Endless Adventure's core","kaisascore:nickel_axe",1634,"Nickel Axe","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_axe_head",1972,"Nickel Axe Head","kaisascore:parts, kaisascore:parts/axe_head, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_battle_axe_head",1989,"Nickel Battle Axe Head","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/battle_axe_head"
"Kaisa's Endless Adventure's core","kaisascore:nickel_blade",1979,"Nickel Blade","kaisascore:parts/blade, kaisascore:parts, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_bow_grip",1977,"Nickel Bow Grip","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/bow_grip"
"Kaisa's Endless Adventure's core","kaisascore:nickel_curved_blade",1987,"Nickel Curved Blade","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/curved_blade"
"Kaisa's Endless Adventure's core","kaisascore:nickel_excavator",1678,"Nickel Excavator","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_excavator_head",1976,"Nickel Excavator Head","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/excavator_head"
"Kaisa's Endless Adventure's core","kaisascore:nickel_halberd_head",1991,"Nickel Halberd Head","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:nickel_hammer_head",1975,"Nickel Hammer Head","kaisascore:parts/hammer_head, kaisascore:parts, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_hoe",1656,"Nickel Hoe","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_hoe_head",1974,"Nickel Hoe Head","kaisascore:parts, kaisascore:parts/hoe_head, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_long_blade",1980,"Nickel Long Blade","kaisascore:parts, kaisascore:parts/long_blade, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_pickaxe",1622,"Nickel Pickaxe","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_pickaxe_head",1971,"Nickel Pickaxe Head","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:nickel_rapier_hilt",1983,"Nickel Rapier Hilt","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/rapier_hilt"
"Kaisa's Endless Adventure's core","kaisascore:nickel_sai_prongs",1986,"Nickel Sai Prongs","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/sai_prongs"
"Kaisa's Endless Adventure's core","kaisascore:nickel_scythe_head",1990,"Nickel Scythe Head","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/scythe_head"
"Kaisa's Endless Adventure's core","kaisascore:nickel_short_blade",1978,"Nickel Short Blade","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/short_blade"
"Kaisa's Endless Adventure's core","kaisascore:nickel_short_single_edged_blade",1984,"Nickel Short Single Edged Blade","kaisascore:parts/short_single_edged_blade, kaisascore:parts, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_shovel",1645,"Nickel Shovel","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_shovel_head",1973,"Nickel Shovel Head","kaisascore:parts/shovel_head, kaisascore:parts, kaisascore:parts/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_single_edged_blade",1985,"Nickel Single Edged Blade","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/single_edged_blade"
"Kaisa's Endless Adventure's core","kaisascore:nickel_sledgehammer",1667,"Nickel Sledgehammer","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_sword",1689,"Nickel Sword","forge:tools/nickel"
"Kaisa's Endless Adventure's core","kaisascore:nickel_thin_blade",1982,"Nickel Thin Blade","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/thin_blade"
"Kaisa's Endless Adventure's core","kaisascore:nickel_very_long_blade",1981,"Nickel Very Long Blade","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/very_long_blade"
"Kaisa's Endless Adventure's core","kaisascore:nickel_warhammer_head",1988,"Nickel Warhammer Head","kaisascore:parts/nickel, kaisascore:parts, kaisascore:parts/warhammer_head"
"Kaisa's Endless Adventure's core","kaisascore:nugget_black_sand_cast",1818,"Nugget Black Sand Cast","kaisascore:casts/single_use/nugget"
"Kaisa's Endless Adventure's core","kaisascore:nugget_gold_cast",1843,"Nugget Gold Cast","kaisascore:casts/multi_use/nugget"
"Kaisa's Endless Adventure's core","kaisascore:nugget_orange_sand_cast",1793,"Nugget Orange Sand Cast","kaisascore:casts/single_use/nugget"
"Kaisa's Endless Adventure's core","kaisascore:nugget_red_sand_cast",1743,"Nugget Red Sand Cast","kaisascore:casts/single_use/nugget"
"Kaisa's Endless Adventure's core","kaisascore:nugget_sand_cast",1718,"Nugget Sand Cast","kaisascore:casts/single_use/nugget"
"Kaisa's Endless Adventure's core","kaisascore:nugget_white_sand_cast",1768,"Nugget White Sand Cast","kaisascore:casts/single_use/nugget"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_axe",1631,"Obsidian Axe","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_axe_head",1909,"Obsidian Axe Head","kaisascore:parts, kaisascore:parts/axe_head, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_battle_axe_head",1926,"Obsidian Battle Axe Head","kaisascore:parts/battle_axe_head, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_blade",1916,"Obsidian Blade","kaisascore:parts/blade, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_bow_grip",1914,"Obsidian Bow Grip","kaisascore:parts, kaisascore:parts/obsidian, kaisascore:parts/bow_grip"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_curved_blade",1924,"Obsidian Curved Blade","kaisascore:parts/curved_blade, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_excavator",1675,"Obsidian Excavator","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_excavator_head",1913,"Obsidian Excavator Head","kaisascore:parts, kaisascore:parts/excavator_head, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_halberd_head",1928,"Obsidian Halberd Head","kaisascore:parts, kaisascore:parts/obsidian, kaisascore:parts/halberd_head"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_hammer_head",1912,"Obsidian Hammer Head","kaisascore:parts/hammer_head, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_hoe",1653,"Obsidian Hoe","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_hoe_head",1911,"Obsidian Hoe Head","kaisascore:parts, kaisascore:parts/hoe_head, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_long_blade",1917,"Obsidian Long Blade","kaisascore:parts, kaisascore:parts/long_blade, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_pickaxe",1619,"Obsidian Pickaxe","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_pickaxe_head",1908,"Obsidian Pickaxe Head","kaisascore:parts, kaisascore:parts/pickaxe_head, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_rapier_hilt",1920,"Obsidian Rapier Hilt","kaisascore:parts/rapier_hilt, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_sai_prongs",1923,"Obsidian Sai Prongs","kaisascore:parts, kaisascore:parts/obsidian, kaisascore:parts/sai_prongs"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_scythe_head",1927,"Obsidian Scythe Head","kaisascore:parts, kaisascore:parts/scythe_head, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_short_blade",1915,"Obsidian Short Blade","kaisascore:parts, kaisascore:parts/obsidian, kaisascore:parts/short_blade"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_short_single_edged_blade",1921,"Obsidian Short Single Edged Blade","kaisascore:parts/short_single_edged_blade, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_shovel",1642,"Obsidian Shovel","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_shovel_head",1910,"Obsidian Shovel Head","kaisascore:parts/shovel_head, kaisascore:parts, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_single_edged_blade",1922,"Obsidian Single Edged Blade","kaisascore:parts, kaisascore:parts/obsidian, kaisascore:parts/single_edged_blade"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_sledgehammer",1664,"Obsidian Sledgehammer","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_sword",1686,"Obsidian Sword","forge:tools/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_thin_blade",1919,"Obsidian Thin Blade","kaisascore:parts, kaisascore:parts/thin_blade, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_very_long_blade",1918,"Obsidian Very Long Blade","kaisascore:parts, kaisascore:parts/obsidian, kaisascore:parts/very_long_blade"
"Kaisa's Endless Adventure's core","kaisascore:obsidian_warhammer_head",1925,"Obsidian Warhammer Head","kaisascore:parts, kaisascore:parts/warhammer_head, kaisascore:parts/obsidian"
"Kaisa's Endless Adventure's core","kaisascore:pickaxe_head_black_sand_cast",1796,"Pickaxe Head Black Sand Cast","kaisascore:casts/single_use/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:pickaxe_head_gold_cast",1821,"Pickaxe Head Gold Cast","kaisascore:casts/multi_use/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:pickaxe_head_orange_sand_cast",1771,"Pickaxe Head Orange Sand Cast","kaisascore:casts/single_use/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:pickaxe_head_red_sand_cast",1721,"Pickaxe Head Red Sand Cast","kaisascore:casts/single_use/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:pickaxe_head_sand_cast",1696,"Pickaxe Head Sand Cast","kaisascore:casts/single_use/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:pickaxe_head_white_sand_cast",1746,"Pickaxe Head White Sand Cast","kaisascore:casts/single_use/pickaxe_head"
"Kaisa's Endless Adventure's core","kaisascore:platinum_axe",1637,"Platinum Axe","forge:tools/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_axe_head",2035,"Platinum Axe Head","kaisascore:parts, kaisascore:parts/axe_head, kaisascore:parts/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_battle_axe_head",2052,"Platinum Battle Axe Head","kaisascore:parts/battle_axe_head, kaisascore:parts, kaisascore:parts/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_blade",2042,"Platinum Blade","kaisascore:parts/blade, kaisascore:parts, kaisascore:parts/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_block",2087,"Platinum Block","forge:storage_blocks, forge:storage_blocks/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_bow_grip",2040,"Platinum Bow Grip","kaisascore:parts, kaisascore:parts/platinum, kaisascore:parts/bow_grip"
"Kaisa's Endless Adventure's core","kaisascore:platinum_curved_blade",2050,"Platinum Curved Blade","kaisascore:parts/curved_blade, kaisascore:parts, kaisascore:parts/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_dust",1606,"Platinum Dust","supplementaries:hourglass_dusts, forge:dusts, forge:dusts/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_excavator",1681,"Platinum Excavator","forge:tools/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_excavator_head",2039,"Platinum Excavator Head","kaisascore:parts/excavator_head, kaisascore:parts, kaisascore:parts/platinum"
"Kaisa's Endless Adventure's core","kaisascore:platinum_gear",1607,"Platinum Gear","forge:gears/platinum, forge:gears"
"Kaisa's Endless Adventure's core","kaisascore:platinum_halberd_head",2054,"Platinum Halberd Head","kaisascore:parts, kaisascore:parts/platinum, kaisascore:parts/halberd_head"
