"Mod name","Registry name","Item ID","Display name"
"Born in Chaos","born_in_chaos_v1:black_argillite_button",3683,"Black Argillite Button"
"Born in Chaos","born_in_chaos_v1:black_argillite_column",3681,"Black Argillite Column"
"Born in Chaos","born_in_chaos_v1:black_argillite_column_n",3739,"§4Cursed Black Argillite Column"
"Born in Chaos","born_in_chaos_v1:black_argillite_column_slab",3682,"Black Argillite Column Slab"
"Born in Chaos","born_in_chaos_v1:black_argillite_column_slab_n",3740,"§4Cursed Black Argillite Column Slab"
"Born in Chaos","born_in_chaos_v1:black_argillite_n",3726,"§4Cursed Black Argillite"
"Born in Chaos","born_in_chaos_v1:black_argillite_slab",3670,"Black Argillite Slab"
"Born in Chaos","born_in_chaos_v1:black_argillite_slab_n",3728,"§4Cursed Black Argillite Slab"
"Born in Chaos","born_in_chaos_v1:black_argillite_stairs",3669,"Black Argillite Stairs"
"Born in Chaos","born_in_chaos_v1:black_argillite_stairs_n",3727,"§4Cursed Black Argillite Stairs"
"Born in Chaos","born_in_chaos_v1:black_argillite_wall",3671,"Black Argillite Wall"
"Born in Chaos","born_in_chaos_v1:black_argillite_wall_n",3730,"§4Cursed Black Argillite Wall"
"Born in Chaos","born_in_chaos_v1:black_argillitepressureplate",3684,"Black Argillite Pressure Plate"
"Born in Chaos","born_in_chaos_v1:bloody_gadfly_spawn_egg",3823,"Bloody Gadfly Spawn Egg"
"Born in Chaos","born_in_chaos_v1:bone_handle",3622,"Bone Handle"
"Born in Chaos","born_in_chaos_v1:bone_heart",3625,"Bone Heart"
"Born in Chaos","born_in_chaos_v1:bone_imp_minion_spawn_egg",3841,"Bone Imp Spawn Egg"
"Born in Chaos","born_in_chaos_v1:bone_imp_spawn_egg",3812,"Bone Imp Spawn Egg"
"Born in Chaos","born_in_chaos_v1:bonescaller_not_despawn_spawn_egg",3749,"Bonescaller Spawn Egg"
"Born in Chaos","born_in_chaos_v1:bonescaller_spawn_egg",3810,"Bonescaller Spawn Egg"
"Born in Chaos","born_in_chaos_v1:bottle_of_magical_energy",3632,"§cBottle of Magical Energy"
"Born in Chaos","born_in_chaos_v1:bundle_of_bones",3703,"Bundle of Bones"
"Born in Chaos","born_in_chaos_v1:c_black_argillite_brick_n",3732,"§4Cursed Cracked Black Argillite Brick"
"Born in Chaos","born_in_chaos_v1:carved_black_argillite",3680,"Carved Black Argillite"
"Born in Chaos","born_in_chaos_v1:carved_black_argillite_n",3738,"§4Cursed Carved Black Argillite"
"Born in Chaos","born_in_chaos_v1:charmof_endurance",3664,"§eCharm of Endurance"
"Born in Chaos","born_in_chaos_v1:charmof_fury",3665,"§4Charm of Fury"
"Born in Chaos","born_in_chaos_v1:charmof_power",3661,"§cCharm of Strength"
"Born in Chaos","born_in_chaos_v1:charmof_resistance",3662,"§bCharm of Resistance"
"Born in Chaos","born_in_chaos_v1:charmof_stealth",3663,"§2Charm of Stealth"
"Born in Chaos","born_in_chaos_v1:chipped_black_argillite_brick",3676,"Cracked Black Argillite Brick"
"Born in Chaos","born_in_chaos_v1:closed_hound_trap",3851,"§6Closed Hound Trap"
"Born in Chaos","born_in_chaos_v1:controlled_baby_skeleton_spawn_egg",3839,"Controlled Baby Skeleton Spawn Egg"
"Born in Chaos","born_in_chaos_v1:corpse_fish_spawn_egg",3829,"Corpse Fish Spawn Egg"
"Born in Chaos","born_in_chaos_v1:corpse_fly_spawn_egg",3822,"Corpse Fly Spawn Egg"
"Born in Chaos","born_in_chaos_v1:corpse_maggot",3650,"Corpse Maggot"
"Born in Chaos","born_in_chaos_v1:cultivated_pumpkin",3707,"Cultivated Pumpkin"
"Born in Chaos","born_in_chaos_v1:cursed_scarlet_ornate_glass_pane",3741,"§4Cursed Scarlet Ornate Glass Pane"
"Born in Chaos","born_in_chaos_v1:dark_grid",3723,"Dark Grid"
"Born in Chaos","born_in_chaos_v1:dark_metal_armor_boots",3787,"§6Dark Metal Boots"
"Born in Chaos","born_in_chaos_v1:dark_metal_armor_chestplate",3785,"§6Dark Metal Chestplate"
"Born in Chaos","born_in_chaos_v1:dark_metal_armor_helmet",3784,"§6Dark Metal Helmet"
"Born in Chaos","born_in_chaos_v1:dark_metal_armor_leggings",3786,"§6Dark Metal Leggings"
"Born in Chaos","born_in_chaos_v1:dark_metal_block",3685,"Dark Metal Block"
"Born in Chaos","born_in_chaos_v1:dark_metal_deposit",3687,"Dark Metal Deposit"
"Born in Chaos","born_in_chaos_v1:dark_metal_ingot",3638,"Dark Metal Ingot"
"Born in Chaos","born_in_chaos_v1:dark_ritual_dagger",3780,"§6Dark Ritual Dagger"
"Born in Chaos","born_in_chaos_v1:dark_rod",3623,"Dark Rod"
"Born in Chaos","born_in_chaos_v1:dark_stained_glass",3713,"Ornate Glass"
"Born in Chaos","born_in_chaos_v1:dark_stained_glass_panel",3714,"Ornate Glass Pane"
"Born in Chaos","born_in_chaos_v1:dark_vortex_spawn_egg",3814,"Dark Vortex Spawn Egg"
"Born in Chaos","born_in_chaos_v1:darkwarblade",3774,"§6Dark Warblade"
"Born in Chaos","born_in_chaos_v1:death_totem",3770,"§6Death Totem"
"Born in Chaos","born_in_chaos_v1:decaying_zombie_not_despawn_spawn_egg",3747,"Decaying Zombie Spawn Egg"
"Born in Chaos","born_in_chaos_v1:decaying_zombie_spawn_egg",3798,"Decaying Zombie Spawn Egg"
"Born in Chaos","born_in_chaos_v1:decrepit_skeleton_spawn_egg",3796,"Decrepit Skeleton Spawn Egg"
"Born in Chaos","born_in_chaos_v1:diamond_termite_shard",3635,"Diamond Termite Shard"
"Born in Chaos","born_in_chaos_v1:diamond_termite_spawn_egg",3809,"Diamond Termite Spawn Egg"
"Born in Chaos","born_in_chaos_v1:dire_hound_leader_spawn_egg",3816,"Dire Hound Leader Spawn Egg"
"Born in Chaos","born_in_chaos_v1:door_knight_not_despawn_spawn_egg",3748,"Door Knight Spawn Egg"
"Born in Chaos","born_in_chaos_v1:door_knight_spawn_egg",3803,"Door Knight Spawn Egg"
"Born in Chaos","born_in_chaos_v1:dread_hound_not_despawn_spawn_egg",3752,"Dread Hound Spawn Egg"
"Born in Chaos","born_in_chaos_v1:dread_hound_spawn_egg",3815,"Dread Hound Spawn Egg"
"Born in Chaos","born_in_chaos_v1:empty_fel_lamp",3657,"Empty Fel Lamp"
"Born in Chaos","born_in_chaos_v1:ethereal_spirit",3631,"Ethereal Spirit"
"Born in Chaos","born_in_chaos_v1:evil_carved_pumpkin",3708,"Evil Carved Pumpkin"
"Born in Chaos","born_in_chaos_v1:fallen_chaos_knight_spawn_egg",3817,"Fallen Chaos Knight Spawn Egg"
"Born in Chaos","born_in_chaos_v1:fangofthe_hound_leader",3640,"Fang of the Hound Leader"
"Born in Chaos","born_in_chaos_v1:fel_lamp",3658,"§aFel Lamp"
"Born in Chaos","born_in_chaos_v1:fel_soil",3711,"§aFel Soil"
"Born in Chaos","born_in_chaos_v1:fel_soil_destructible",3857,"§aFel Soil"
"Born in Chaos","born_in_chaos_v1:felsteed_spawn_egg",3845,"Felsteed Spawn Egg"
"Born in Chaos","born_in_chaos_v1:fire_dust",3628,"Fire Light Dust"
"Born in Chaos","born_in_chaos_v1:fired_black_argillite",3673,"Fired Black Argillite"
"Born in Chaos","born_in_chaos_v1:fired_black_argillite_n",3731,"§4Cursed Fired Black Argillite"
"Born in Chaos","born_in_chaos_v1:firelight_not_despawn_spawn_egg",3753,"Firelight Spawn Egg"
"Born in Chaos","born_in_chaos_v1:firelight_spawn_egg",3808,"Firelight Spawn Egg"
"Born in Chaos","born_in_chaos_v1:flaming_evil_pumpkin",3709,"Flaming Evil Pumpkin"
"Born in Chaos","born_in_chaos_v1:fragile_scorched_boards",3742,"Fragile Scorched Planks"
"Born in Chaos","born_in_chaos_v1:fried_maggot",3651,"Fried Maggot"
"Born in Chaos","born_in_chaos_v1:fused_bone",3624,"Fused Bone"
"Born in Chaos","born_in_chaos_v1:glutton_fish_spawn_egg",3830,"Glutton Fish Spawn Egg"
"Born in Chaos","born_in_chaos_v1:gnawed_bones",3705,"Gnawed Bones"
"Born in Chaos","born_in_chaos_v1:great_reaper_axe",3772,"§6Great Reaper Axe"
"Born in Chaos","born_in_chaos_v1:green_stained_glass",3719,"Green Ornate Glass"
"Born in Chaos","born_in_chaos_v1:green_stained_glass_panel",3720,"Green Ornate Glass Pane"
"Born in Chaos","born_in_chaos_v1:holiday_candy",3652,"Holiday Candy"
"Born in Chaos","born_in_chaos_v1:hound_trap",3795,"§6Hound Trap"
"Born in Chaos","born_in_chaos_v1:infected_deepslate_diamond_ore",3744,"§3Infected Diamond Ore"
"Born in Chaos","born_in_chaos_v1:infected_diamond_ore",3743,"§3Infected Diamond Ore"
"Born in Chaos","born_in_chaos_v1:infernal_evil_pumpkin",3710,"Infernal Evil Pumpkin"
"Born in Chaos","born_in_chaos_v1:infernal_evil_pumpkin_s",3745,"§aInfernal Evil Pumpkin"
"Born in Chaos","born_in_chaos_v1:infernal_spirit_spawn_egg",3756,"Infernal Spirit Spawn Egg"
"Born in Chaos","born_in_chaos_v1:intoxicatind_bomb",3769,"§dIntoxicating Bomb"
"Born in Chaos","born_in_chaos_v1:intoxicating_dagger",3783,"§6Intoxicating Dagger"
"Born in Chaos","born_in_chaos_v1:intoxicating_decoction",3634,"Intoxicating Decoction"
"Born in Chaos","born_in_chaos_v1:lord_pumpkinhead_head_spawn_egg",3855,"§aLord Pumpkinhead Spawn Egg"
"Born in Chaos","born_in_chaos_v1:lord_pumpkinhead_spawn_egg",3835,"§aLord Pumpkinhead Spawn Egg"
"Born in Chaos","born_in_chaos_v1:lord_pumpkinhead_withouta_horse_spawn_egg",3853,"§aLord Pumpkinhead Spawn Egg"
"Born in Chaos","born_in_chaos_v1:lord_pumpkinheads_empty_lamp",3659,"Lord Pumpkinhead's Empty Lamp"
"Born in Chaos","born_in_chaos_v1:lord_pumpkinheads_lamp",3660,"§aLord Pumpkinhead's Lamp"
"Born in Chaos","born_in_chaos_v1:lord_the_headless_spawn_egg",3854,"§aLord The Headless Spawn Egg"
"Born in Chaos","born_in_chaos_v1:lords_felsteed_spawn_egg",3852,"§aLord's Felsteed Spawn Egg"
"Born in Chaos","born_in_chaos_v1:maggot_spawn_egg",3821,"Corpse Maggot Spawn Egg"
"Born in Chaos","born_in_chaos_v1:magical_holiday_candy",3653,"§bMagical Holiday Candy"
"Born in Chaos","born_in_chaos_v1:magicskull",3836,"Magicskull"
"Born in Chaos","born_in_chaos_v1:marigolds",3724,"Marigolds"
"Born in Chaos","born_in_chaos_v1:mesh_door",3686,"Mesh Door"
"Born in Chaos","born_in_chaos_v1:mint_candy",3655,"Mint Candy"
"Born in Chaos","born_in_chaos_v1:mint_ice_cream",3654,"Mint Ice Cream"
"Born in Chaos","born_in_chaos_v1:missioner_spawn_egg",3831,"Missionary Spawn Egg"
"Born in Chaos","born_in_chaos_v1:monster_flesh",3644,"Monster Flesh"
"Born in Chaos","born_in_chaos_v1:monster_skin",3643,"Monster Skin"
"Born in Chaos","born_in_chaos_v1:mossy_black_argillite_brick",3678,"Mossy Black Argillite Brick"
"Born in Chaos","born_in_chaos_v1:mossy_black_argillite_brick_n",3736,"§4Cursed Mossy Black Argillite Brick"
"Born in Chaos","born_in_chaos_v1:mr_pumpkin_controlled_spawn_egg",3844,"Mr. Pumpkin Spawn Egg"
"Born in Chaos","born_in_chaos_v1:mr_pumpkin_spawn_egg",3832,"Mr. Pumpkin Spawn Egg"
"Born in Chaos","born_in_chaos_v1:nightmare_claw",3642,"Nightmare Claw"
"Born in Chaos","born_in_chaos_v1:nightmare_mantleofthe_night_boots",3791,"§6Nightmare Boots"
"Born in Chaos","born_in_chaos_v1:nightmare_mantleofthe_night_chestplate",3789,"§6Nightmare Robe"
"Born in Chaos","born_in_chaos_v1:nightmare_mantleofthe_night_helmet",3788,"§6Nightmare Mask"
"Born in Chaos","born_in_chaos_v1:nightmare_mantleofthe_night_leggings",3790,"§6Nightmare Pants"
"Born in Chaos","born_in_chaos_v1:nightmare_scythe",3771,"§6Nightmare Scythe"
"Born in Chaos","born_in_chaos_v1:nightmare_stalker_skull",3706,"Nightmare Stalker Skull"
"Born in Chaos","born_in_chaos_v1:nightmare_stalker_spawn_egg",3813,"Nightmare Stalker Spawn Egg"
"Born in Chaos","born_in_chaos_v1:orange_stained_glass",3717,"Orange Ornate Glass"
"Born in Chaos","born_in_chaos_v1:orange_stained_glass_panel",3718,"Orange Ornate Glass Pane"
"Born in Chaos","born_in_chaos_v1:orbofthe_summoner",3630,"§4Orb of the Summoner"
"Born in Chaos","born_in_chaos_v1:phantom_creeper_copy_spawn_egg",3840,"Phantom Creeper Spawn Egg"
"Born in Chaos","born_in_chaos_v1:phantom_creeper_spawn_egg",3802,"Phantom Creeper Spawn Egg"
"Born in Chaos","born_in_chaos_v1:phantom_powder",3627,"Phantom Powder"
"Born in Chaos","born_in_chaos_v1:pieceofdarkmetal",3636,"Piece of Dark Metal"
"Born in Chaos","born_in_chaos_v1:pile_of_skulls",3704,"Pile of Skulls"
"Born in Chaos","born_in_chaos_v1:pileof_dark_metal",3637,"Pile of Dark Metal"
"Born in Chaos","born_in_chaos_v1:potion_of_rampage",3633,"§cPotion of Rampage"
"Born in Chaos","born_in_chaos_v1:puddleofintoxication",3746,"Puddle of intoxication"
"Born in Chaos","born_in_chaos_v1:pumpkin_bomb_spawn_egg",3755,"Pumpkin Bomb Spawn Egg"
"Born in Chaos","born_in_chaos_v1:pumpkin_pistol",3768,"§6Pumpkin Pistol"
"Born in Chaos","born_in_chaos_v1:pumpkin_pistol_2",3860,"§6Pumpkin Pistol"
"Born in Chaos","born_in_chaos_v1:pumpkin_spirit_spawn_egg",3806,"Pumpkin Spirit Spawn Egg"
"Born in Chaos","born_in_chaos_v1:pumpkin_staff",3767,"§6Pumpkin Staff"
"Born in Chaos","born_in_chaos_v1:pumpkin_staff_2",3859,"§6Pumpkin Staff"
"Born in Chaos","born_in_chaos_v1:pumpkinhead_spawn_egg",3848,"Pumpkinhead Spawn Egg"
"Born in Chaos","born_in_chaos_v1:purple_stained_glass",3721,"Purple Ornate Glass"
"Born in Chaos","born_in_chaos_v1:purple_stained_glass_panel",3722,"Purple Ornate Glass Pane"
"Born in Chaos","born_in_chaos_v1:restless_spirit_spawn_egg",3804,"Restless Spirit Spawn Egg"
"Born in Chaos","born_in_chaos_v1:riding_felsteed_spawn_egg",3849,"Felsteed Spawn Egg"
"Born in Chaos","born_in_chaos_v1:riding_lords_felsteed_spawn_egg",3856,"Felsteed Spawn Egg"
"Born in Chaos","born_in_chaos_v1:river_mint",3725,"River Mint"
"Born in Chaos","born_in_chaos_v1:rotten_fish",3646,"Rotten Fish"
"Born in Chaos","born_in_chaos_v1:scarlet_persecutor_spawn_egg",3818,"Scarlet Persecutor Spawn Egg"
"Born in Chaos","born_in_chaos_v1:scarlet_stained_glass",3715,"Scarlet Ornate Glass"
"Born in Chaos","born_in_chaos_v1:scarlet_stained_glass_panel",3716,"Scarlet Ornate Glass Pane"
"Born in Chaos","born_in_chaos_v1:scorched_log",3688,"Scorched Log"
"Born in Chaos","born_in_chaos_v1:scorched_planks",3694,"Scorched Planks"
"Born in Chaos","born_in_chaos_v1:scorched_planks_button",3699,"Scorched Button"
"Born in Chaos","born_in_chaos_v1:scorched_planks_door",3702,"Scorched Planks Door"
"Born in Chaos","born_in_chaos_v1:scorched_planks_fence",3697,"Scorched Fence"
"Born in Chaos","born_in_chaos_v1:scorched_planks_fence_gate",3698,"Scorched Fence Gate"
"Born in Chaos","born_in_chaos_v1:scorched_planks_pressure_plates",3700,"Scorched Pressure Plate"
"Born in Chaos","born_in_chaos_v1:scorched_planks_slab",3696,"Scorched Planks Slab"
"Born in Chaos","born_in_chaos_v1:scorched_planks_stairs",3695,"Scorched Planks Stairs"
"Born in Chaos","born_in_chaos_v1:scorched_planks_trapdoor",3701,"Scorched Trapdoor"
"Born in Chaos","born_in_chaos_v1:scorched_wood",3689,"Scorched Wood"
"Born in Chaos","born_in_chaos_v1:sea_terror_eye",3649,"Glutton Fish Eye"
"Born in Chaos","born_in_chaos_v1:sea_terror_stomach",3648,"Glutton Fish Stomach"
"Born in Chaos","born_in_chaos_v1:seared_spirit_not_despawn_spawn_egg",3850,"Seared Spirit Spawn Egg"
"Born in Chaos","born_in_chaos_v1:seared_spirit_spawn_egg",3807,"Seared Spirit Spawn Egg"
"Born in Chaos","born_in_chaos_v1:seedof_chaos",3629,"Seed of Chaos"
"Born in Chaos","born_in_chaos_v1:senor_pumpkin_spawn_egg",3834,"Senor Pumpkin Spawn Egg"
"Born in Chaos","born_in_chaos_v1:serpumpkinhead_m",3667,"§6Music Disc"
"Born in Chaos","born_in_chaos_v1:sharpened_dark_metal_sword",3782,"§6Sharpened Dark Metal Sword"
"Born in Chaos","born_in_chaos_v1:shattered_skull",3621,"Shattered Skull"
"Born in Chaos","born_in_chaos_v1:shell_mace",3777,"§6Shell Mace"
"Born in Chaos","born_in_chaos_v1:siamese_skeletons_spawn_egg",3800,"Siamese Skeletons Spawn Egg"
"Born in Chaos","born_in_chaos_v1:siamese_skeletonsleft_spawn_egg",3861,"Siamese Skeleton Spawn Egg"
"Born in Chaos","born_in_chaos_v1:siamese_skeletonsright_spawn_egg",3862,"Siamese Skeleton Spawn Egg"
"Born in Chaos","born_in_chaos_v1:sir_pumpkinhead_spawn_egg",3833,"Sir Pumpkinhead Spawn Egg"
"Born in Chaos","born_in_chaos_v1:sir_pumpkinhead_without_horse_spawn_egg",3846,"Sir Pumpkinhead Spawn Egg"
"Born in Chaos","born_in_chaos_v1:sir_the_headless_spawn_egg",3847,"Sir The Headless Spawn Egg"
"Born in Chaos","born_in_chaos_v1:skeleton_demoman_spawn_egg",3797,"Skeleton Demoman Spawn Egg"
"Born in Chaos","born_in_chaos_v1:skeleton_thrasher_not_despawn_spawn_egg",3751,"Skeleton Thrasher Spawn Egg"
"Born in Chaos","born_in_chaos_v1:skeleton_thrasher_spawn_egg",3805,"Skeleton Thrasher Spawn Egg"
"Born in Chaos","born_in_chaos_v1:skullbreaker_hammer",3775,"§6Skullbreaker Hammer"
"Born in Chaos","born_in_chaos_v1:smoked_fish",3647,"Smoked Fish"
"Born in Chaos","born_in_chaos_v1:smoked_flesh",3626,"Smoked Flesh"
"Born in Chaos","born_in_chaos_v1:smoked_monster_flesh",3645,"Smoked Monster Flesh"
"Born in Chaos","born_in_chaos_v1:smoldering_scorched_log",3690,"Smoldering Scorched Log"
"Born in Chaos","born_in_chaos_v1:smoldering_scorched_wood",3691,"Smoldering Scorched Wood"
"Born in Chaos","born_in_chaos_v1:soul_cutlass",3773,"§6Soul Saber"
"Born in Chaos","born_in_chaos_v1:soulbane",3776,"§6Soulbane"
"Born in Chaos","born_in_chaos_v1:spawn_structure_mound_hounds",3762,"Spawn Structure: §7Mound Hounds"
"Born in Chaos","born_in_chaos_v1:spawn_structures_clown_cart",3761,"Spawn Structures: §5Clown Cart"
"Born in Chaos","born_in_chaos_v1:spawn_structures_dark_tower",3759,"Spawn Structures: §4Dark Tower"
"Born in Chaos","born_in_chaos_v1:spawn_structures_farm",3760,"Spawn Structures: §eFarm"
"Born in Chaos","born_in_chaos_v1:spawn_structures_firewell",3757,"Spawn Structures: §cFirewell"
"Born in Chaos","born_in_chaos_v1:spawn_structures_lookout_tower",3758,"Spawn Structures: §6Lookout Tower"
"Born in Chaos","born_in_chaos_v1:spiny_shell",3641,"Spiny Shell"
"Born in Chaos","born_in_chaos_v1:spiny_shell_armor_chestplate",3793,"§6Spiny Shell Chestplate"
"Born in Chaos","born_in_chaos_v1:spiny_shell_armor_helmet",3792,"§6Spiny Shell Helmet"
"Born in Chaos","born_in_chaos_v1:spiny_shell_trap",3794,"§6Spiny Shell Trap"
"Born in Chaos","born_in_chaos_v1:spirit_guide_assistant_spawn_egg",3843,"Spirit Guide Assistant Spawn Egg"
"Born in Chaos","born_in_chaos_v1:spirit_guide_spawn_egg",3819,"Spirit Guide Spawn Egg"
"Born in Chaos","born_in_chaos_v1:spiritual_sword",3781,"§6Spirit Divider"
"Born in Chaos","born_in_chaos_v1:staffof_blindness",3764,"Staff of Blindness"
"Born in Chaos","born_in_chaos_v1:staffof_magic_arrows",3765,"§6Staff of Magic Arrows"
"Born in Chaos","born_in_chaos_v1:staffof_magic_arrows_2",3858,"§6Staff of Magic Arrows"
"Born in Chaos","born_in_chaos_v1:staffofthe_summoner",3766,"§6Bonescaller Staff"
"Born in Chaos","born_in_chaos_v1:stained_black_argillite_brick",3679,"Stained Black Argillite Brick"
"Born in Chaos","born_in_chaos_v1:stained_black_argillite_brick_n",3737,"§4Cursed Stained Black Argillite Brick"
"Born in Chaos","born_in_chaos_v1:stripped_scorched_log",3692,"Stripped Scorched Log"
"Born in Chaos","born_in_chaos_v1:stripped_scorched_wood",3693,"Stripped Scorched Wood"
"Born in Chaos","born_in_chaos_v1:supreme_bonescaller_not_despawn_spawn_egg",3750,"Supreme Bonescaller Spawn Egg"
"Born in Chaos","born_in_chaos_v1:supreme_bonescaller_spawn_egg",3811,"Supreme Bonescaller Spawn Egg"
"Born in Chaos","born_in_chaos_v1:supreme_bonescaller_stage_2_spawn_egg",3842,"Supreme Bonescaller Spawn Egg"
"Born in Chaos","born_in_chaos_v1:supreme_measure",3763,"§4Supreme Measure"
"Born in Chaos","born_in_chaos_v1:swarmer_spawn_egg",3824,"Swarmer Spawn Egg"
"Born in Chaos","born_in_chaos_v1:thornshell_crab_spawn_egg",3828,"Thornshell Crab Spawn Egg"
"Born in Chaos","born_in_chaos_v1:transmuting_elixir",3656,"§bTransmuting Elixir"
"Born in Chaos","born_in_chaos_v1:trident_hayfork",3778,"§6Pitchfork"
"Born in Chaos","born_in_chaos_v1:wood_splitter_axe",3779,"§6Wood Splitter"
"Born in Chaos","born_in_chaos_v1:zombie_bruiser_spawn_egg",3827,"Zombie Bruiser Spawn Egg"
"Born in Chaos","born_in_chaos_v1:zombie_clown_not_despawn_spawn_egg",3754,"Zombie Clown Spawn Egg"
"Born in Chaos","born_in_chaos_v1:zombie_clown_spawn_egg",3820,"Zombie Clown Spawn Egg"
"Born in Chaos","born_in_chaos_v1:zombie_fisherman_spawn_egg",3825,"Zombie Fisherman Spawn Egg"
"Born in Chaos","born_in_chaos_v1:zombie_lumberjack_spawn_egg",3826,"Zombie Lumberjack Spawn Egg"
"Citadel","citadel:citadel_book",3061,"Citadel Book"
"Citadel","citadel:debug",3060,"Citadel Debugger"
"Citadel","citadel:effect_item",3062,"Potion Effect"
"Citadel","citadel:fancy_item",3063,"Fancy Item"
"Citadel","citadel:icon_item",3064,"Icon Item"
"Clayworks","clayworks:black_terracotta_brick_slab",4387,"Black Terracotta Brick Slab"
"Clayworks","clayworks:black_terracotta_brick_stairs",4370,"Black Terracotta Brick Stairs"
"Clayworks","clayworks:black_terracotta_brick_vertical_slab",4421,"Black Terracotta Brick Vertical Slab"
"Clayworks","clayworks:black_terracotta_brick_wall",4404,"Black Terracotta Brick Wall"
"Clayworks","clayworks:black_terracotta_bricks",4353,"Black Terracotta Bricks"
"Clayworks","clayworks:black_terracotta_slab",4302,"Black Terracotta Slab"
"Clayworks","clayworks:black_terracotta_stairs",4285,"Black Terracotta Stairs"
"Clayworks","clayworks:black_terracotta_vertical_slab",4336,"Black Terracotta Vertical Slab"
"Clayworks","clayworks:black_terracotta_wall",4319,"Black Terracotta Wall"
"Clayworks","clayworks:blue_terracotta_brick_slab",4383,"Blue Terracotta Brick Slab"
"Clayworks","clayworks:blue_terracotta_brick_stairs",4366,"Blue Terracotta Brick Stairs"
"Clayworks","clayworks:blue_terracotta_brick_vertical_slab",4417,"Blue Terracotta Brick Vertical Slab"
"Clayworks","clayworks:blue_terracotta_brick_wall",4400,"Blue Terracotta Brick Wall"
"Clayworks","clayworks:blue_terracotta_bricks",4349,"Blue Terracotta Bricks"
"Clayworks","clayworks:blue_terracotta_slab",4298,"Blue Terracotta Slab"
"Clayworks","clayworks:blue_terracotta_stairs",4281,"Blue Terracotta Stairs"
"Clayworks","clayworks:blue_terracotta_vertical_slab",4332,"Blue Terracotta Vertical Slab"
"Clayworks","clayworks:blue_terracotta_wall",4315,"Blue Terracotta Wall"
"Clayworks","clayworks:brown_terracotta_brick_slab",4384,"Brown Terracotta Brick Slab"
"Clayworks","clayworks:brown_terracotta_brick_stairs",4367,"Brown Terracotta Brick Stairs"
"Clayworks","clayworks:brown_terracotta_brick_vertical_slab",4418,"Brown Terracotta Brick Vertical Slab"
"Clayworks","clayworks:brown_terracotta_brick_wall",4401,"Brown Terracotta Brick Wall"
"Clayworks","clayworks:brown_terracotta_bricks",4350,"Brown Terracotta Bricks"
"Clayworks","clayworks:brown_terracotta_slab",4299,"Brown Terracotta Slab"
"Clayworks","clayworks:brown_terracotta_stairs",4282,"Brown Terracotta Stairs"
"Clayworks","clayworks:brown_terracotta_vertical_slab",4333,"Brown Terracotta Vertical Slab"
"Clayworks","clayworks:brown_terracotta_wall",4316,"Brown Terracotta Wall"
"Clayworks","clayworks:chiseled_black_terracotta_bricks",4438,"Chiseled Black Terracotta Bricks"
"Clayworks","clayworks:chiseled_blue_terracotta_bricks",4434,"Chiseled Blue Terracotta Bricks"
"Clayworks","clayworks:chiseled_bricks",4267,"Chiseled Bricks"
"Clayworks","clayworks:chiseled_brown_terracotta_bricks",4435,"Chiseled Brown Terracotta Bricks"
"Clayworks","clayworks:chiseled_cyan_terracotta_bricks",4432,"Chiseled Cyan Terracotta Bricks"
"Clayworks","clayworks:chiseled_gray_terracotta_bricks",4430,"Chiseled Gray Terracotta Bricks"
"Clayworks","clayworks:chiseled_green_terracotta_bricks",4436,"Chiseled Green Terracotta Bricks"
"Clayworks","clayworks:chiseled_light_blue_terracotta_bricks",4426,"Chiseled Light Blue Terracotta Bricks"
"Clayworks","clayworks:chiseled_light_gray_terracotta_bricks",4431,"Chiseled Light Gray Terracotta Bricks"
"Clayworks","clayworks:chiseled_lime_terracotta_bricks",4428,"Chiseled Lime Terracotta Bricks"
"Clayworks","clayworks:chiseled_magenta_terracotta_bricks",4425,"Chiseled Magenta Terracotta Bricks"
"Clayworks","clayworks:chiseled_orange_terracotta_bricks",4424,"Chiseled Orange Terracotta Bricks"
"Clayworks","clayworks:chiseled_pink_terracotta_bricks",4429,"Chiseled Pink Terracotta Bricks"
"Clayworks","clayworks:chiseled_purple_terracotta_bricks",4433,"Chiseled Purple Terracotta Bricks"
"Clayworks","clayworks:chiseled_red_terracotta_bricks",4437,"Chiseled Red Terracotta Bricks"
"Clayworks","clayworks:chiseled_terracotta_bricks",4422,"Chiseled Terracotta Bricks"
"Clayworks","clayworks:chiseled_white_terracotta_bricks",4423,"Chiseled White Terracotta Bricks"
"Clayworks","clayworks:chiseled_yellow_terracotta_bricks",4427,"Chiseled Yellow Terracotta Bricks"
"Clayworks","clayworks:cyan_terracotta_brick_slab",4381,"Cyan Terracotta Brick Slab"
"Clayworks","clayworks:cyan_terracotta_brick_stairs",4364,"Cyan Terracotta Brick Stairs"
"Clayworks","clayworks:cyan_terracotta_brick_vertical_slab",4415,"Cyan Terracotta Brick Vertical Slab"
"Clayworks","clayworks:cyan_terracotta_brick_wall",4398,"Cyan Terracotta Brick Wall"
"Clayworks","clayworks:cyan_terracotta_bricks",4347,"Cyan Terracotta Bricks"
"Clayworks","clayworks:cyan_terracotta_slab",4296,"Cyan Terracotta Slab"
"Clayworks","clayworks:cyan_terracotta_stairs",4279,"Cyan Terracotta Stairs"
"Clayworks","clayworks:cyan_terracotta_vertical_slab",4330,"Cyan Terracotta Vertical Slab"
"Clayworks","clayworks:cyan_terracotta_wall",4313,"Cyan Terracotta Wall"
